cty,county_name,statename,state_id,csa,csa_name,w2_or_sc_nz_30_q1_f,w2_or_sc_nz_30_q1_m,w2_or_sc_nz_30_q2_f,w2_or_sc_nz_30_q2_m,w2_or_sc_nz_30_q3_f,w2_or_sc_nz_30_q3_m,w2_or_sc_nz_30_q4_f,w2_or_sc_nz_30_q4_m,w2_or_sc_nz_30_q5_f,w2_or_sc_nz_30_q5_m,w2_pos_30_q1_f,w2_pos_30_q1_m,w2_pos_30_q2_f,w2_pos_30_q2_m,w2_pos_30_q3_f,w2_pos_30_q3_m,w2_pos_30_q4_f,w2_pos_30_q4_m,w2_pos_30_q5_f,w2_pos_30_q5_m,w2_pos_30_var_q1_f,w2_pos_30_var_q1_m,w2_pos_30_var_q2_f,w2_pos_30_var_q2_m,w2_pos_30_var_q3_f,w2_pos_30_var_q3_m,w2_pos_30_var_q4_f,w2_pos_30_var_q4_m,w2_pos_30_var_q5_f,w2_pos_30_var_q5_m,w2_or_sc_nz_30_q1_f_sp,w2_or_sc_nz_30_q1_m_sp,w2_or_sc_nz_30_q2_f_sp,w2_or_sc_nz_30_q2_m_sp,w2_or_sc_nz_30_q3_f_sp,w2_or_sc_nz_30_q3_m_sp,w2_or_sc_nz_30_q4_f_sp,w2_or_sc_nz_30_q4_m_sp,w2_or_sc_nz_30_q5_f_sp,w2_or_sc_nz_30_q5_m_sp,w2_pos_30_q1_f_sp,w2_pos_30_q1_m_sp,w2_pos_30_q2_f_sp,w2_pos_30_q2_m_sp,w2_pos_30_q3_f_sp,w2_pos_30_q3_m_sp,w2_pos_30_q4_f_sp,w2_pos_30_q4_m_sp,w2_pos_30_q5_f_sp,w2_pos_30_q5_m_sp,w2_pos_30_var_q1_f_sp,w2_pos_30_var_q1_m_sp,w2_pos_30_var_q2_f_sp,w2_pos_30_var_q2_m_sp,w2_pos_30_var_q3_f_sp,w2_pos_30_var_q3_m_sp,w2_pos_30_var_q4_f_sp,w2_pos_30_var_q4_m_sp,w2_pos_30_var_q5_f_sp,w2_pos_30_var_q5_m_sp,w2_or_sc_nz_30_q1_f_tp,w2_or_sc_nz_30_q1_m_tp,w2_or_sc_nz_30_q2_f_tp,w2_or_sc_nz_30_q2_m_tp,w2_or_sc_nz_30_q3_f_tp,w2_or_sc_nz_30_q3_m_tp,w2_or_sc_nz_30_q4_f_tp,w2_or_sc_nz_30_q4_m_tp,w2_or_sc_nz_30_q5_f_tp,w2_or_sc_nz_30_q5_m_tp,w2_pos_30_q1_f_tp,w2_pos_30_q1_m_tp,w2_pos_30_q2_f_tp,w2_pos_30_q2_m_tp,w2_pos_30_q3_f_tp,w2_pos_30_q3_m_tp,w2_pos_30_q4_f_tp,w2_pos_30_q4_m_tp,w2_pos_30_q5_f_tp,w2_pos_30_q5_m_tp,w2_pos_30_var_q1_f_tp,w2_pos_30_var_q1_m_tp,w2_pos_30_var_q2_f_tp,w2_pos_30_var_q2_m_tp,w2_pos_30_var_q3_f_tp,w2_pos_30_var_q3_m_tp,w2_pos_30_var_q4_f_tp,w2_pos_30_var_q4_m_tp,w2_pos_30_var_q5_f_tp,w2_pos_30_var_q5_m_tp
39141,Ross,Ohio,39,198,"Columbus-Marion-Zanesville, OH",0.676691729,0.680327869,0.724137931,0.757009346,0.821862348,0.834645669,0.793248945,0.90234375,0.952941177,0.922413793,0.601503759,0.655737705,0.674876847,0.728971963,0.789473684,0.803149606,0.759493671,0.890625,0.929411765,0.879310345,0.001802233,0.001850375,0.001080877,0.000923233,0.000672895,0.000622442,0.00077073,0.000380516,0.00077183,0.000914859,0.682539683,0.675324675,0.75,0.78125,0.75,0.780487805,0.833333333,0.692307692,,,0.619047619,0.649350649,0.722222222,0.765625,0.75,0.756097561,0.833333333,0.692307692,,,0.003743296,0.00295707,0.002786351,0.002803803,0.004261364,0.004497903,0.011574074,0.016385982,,,0.671428571,0.688888889,0.709923664,0.746666667,0.837438424,0.845070423,0.791111111,0.913580247,0.952380952,0.92173913,0.585714286,0.666666667,0.648854962,0.713333333,0.798029557,0.812206573,0.755555556,0.901234568,0.928571429,0.87826087,0.003466472,0.004938272,0.001739253,0.001363259,0.000793982,0.000716089,0.00082085,0.0003663,0.000789602,0.000929728
39143,Sandusky,Ohio,39,,,0.719298246,0.805194805,0.830769231,0.913513514,0.863453815,0.923954373,0.887966805,0.92519685,0.933333333,0.928571429,0.701754386,0.779220779,0.784615385,0.875675676,0.83935743,0.893536122,0.867219917,0.905511811,0.877777778,0.871428571,0.003671845,0.002234231,0.000866636,0.000588475,0.000541512,0.000361708,0.000477799,0.000336851,0.001192044,0.001600583,0.690476191,0.775862069,0.855421687,0.907692308,0.923076923,0.888888889,0.857142857,,,,0.666666667,0.75862069,0.807228916,0.876923077,0.897435897,0.866666667,0.857142857,,,,0.005291005,0.003157161,0.001874824,0.001660446,0.002360121,0.002567901,0.008746356,,,,0.8,0.894736842,0.8125,0.916666667,0.852380952,0.931192661,0.889867841,0.92244898,0.931034483,0.942028986,0.8,0.842105263,0.767857143,0.875,0.828571429,0.899082569,0.86784141,0.902040816,0.873563218,0.884057971,0.010666667,0.006998105,0.001591541,0.000911458,0.000676385,0.000416207,0.000505254,0.000360666,0.001269546,0.0014855
39145,Scioto,Ohio,39,170,"Charleston-Huntington-Ashland, WV-OH-KY",0.616487455,0.670995671,0.732851986,0.814393939,0.781512605,0.844067797,0.830845771,0.891402715,0.917647059,0.903614458,0.559139785,0.61038961,0.682310469,0.787878788,0.697478992,0.8,0.776119403,0.859728507,0.882352941,0.831325301,0.000883521,0.001029498,0.000782538,0.000633052,0.000886563,0.000542373,0.000864468,0.000545681,0.00122125,0.00168944,0.585185185,0.641025641,0.730337079,0.802631579,0.714285714,0.903225807,,,,,0.525925926,0.58974359,0.617977528,0.77631579,0.678571429,0.903225807,,,,,0.001846873,0.002067915,0.002652599,0.002284863,0.007789723,0.002819644,,,,,0.645833333,0.701754386,0.734042553,0.819148936,0.790476191,0.837121212,0.834196891,0.891509434,0.915662651,0.901234568,0.590277778,0.631578947,0.712765957,0.792553192,0.7,0.787878788,0.777202073,0.858490566,0.879518072,0.827160494,0.001679513,0.002041114,0.001088993,0.000874535,0.001,0.000633052,0.000897197,0.00057304,0.001276699,0.001765013
39147,Seneca,Ohio,39,248,"Findlay-Tiffin, OH",0.797619048,0.796116505,0.86036036,0.8875,0.885638298,0.932038835,0.912727273,0.914754098,0.964285714,0.953846154,0.75,0.776699029,0.824324324,0.858333333,0.861702128,0.902912621,0.876363636,0.881967213,0.928571429,0.923076923,0.002232143,0.001683861,0.000652314,0.000506655,0.000316946,0.000283694,0.000394002,0.000341315,0.000789602,0.001092399,0.818181818,0.772727273,0.841463415,0.837837838,0.82,0.897435897,1,,,,0.781818182,0.742424242,0.792682927,0.824324324,0.8,0.820512821,0.846153846,,,,0.003101428,0.002897432,0.002004106,0.001956942,0.0032,0.003776193,0.010013655,,,,0.75862069,0.837837838,0.871428571,0.909638554,0.895705522,0.937037037,0.908396947,0.912751678,0.964285714,0.953125,0.689655172,0.837837838,0.842857143,0.873493976,0.871165644,0.914814815,0.877862595,0.879194631,0.928571429,0.921875,0.007380377,0.003672043,0.000946064,0.000665676,0.000344282,0.000288625,0.000409236,0.000356414,0.000789602,0.001125336
39149,Shelby,Ohio,39,212,"Dayton-Springfield-Sidney, OH",0.738095238,0.698113208,0.893939394,0.890909091,0.875,0.925,0.90625,0.9375,0.886597938,0.941176471,0.714285714,0.641509434,0.856060606,0.854545455,0.814655172,0.883333333,0.870535714,0.929166667,0.845360825,0.911764706,0.004859087,0.004339153,0.000933491,0.000753318,0.000650828,0.000429398,0.00050314,0.000274233,0.00134769,0.000788724,0.75,0.724137931,0.772727273,0.911764706,0.818181818,0.888888889,,,,,0.714285714,0.620689655,0.75,0.852941177,0.727272727,0.851851852,,,,,0.00728863,0.008118414,0.004261364,0.001844596,0.009015777,0.004674084,,,,,0.714285714,0.666666667,0.954545455,0.87628866,0.880952381,0.929577465,0.912037037,0.936708861,0.88172043,0.939393939,0.714285714,0.666666667,0.909090909,0.855670103,0.823809524,0.887323944,0.875,0.928270042,0.838709677,0.909090909,0.014577259,0.009259259,0.000939143,0.001273183,0.000691178,0.00046939,0.000506366,0.000280948,0.001454578,0.000834794
39151,Stark,Ohio,39,184,"Cleveland-Akron-Canton, OH",0.755988024,0.683544304,0.808108108,0.836914063,0.852054795,0.894430052,0.886519945,0.917827298,0.876021798,0.938911023,0.696107784,0.637130802,0.763963964,0.8046875,0.803424658,0.865932643,0.852819807,0.894846797,0.843324251,0.901726428,0.000316679,0.000325169,0.000162453,0.000153482,0.000108174,7.519E-05,8.63261E-05,6.55265E-05,0.000180012,0.000117684,0.763557484,0.631147541,0.842824601,0.794117647,0.872881356,0.888475836,0.891566265,0.828947368,0.84,0.903225807,0.702819957,0.598360656,0.799544419,0.762254902,0.79661017,0.862453532,0.879518072,0.815789474,0.8,0.870967742,0.000453067,0.00049247,0.000365087,0.000444172,0.000686536,0.000440994,0.001276699,0.001977329,0.0064,0.003625256,0.739130435,0.798206278,0.785394933,0.86525974,0.848039216,0.895686275,0.886214442,0.922794118,0.877291961,0.940443213,0.68115942,0.721973094,0.740685544,0.832792208,0.804738562,0.866666667,0.851203501,0.899264706,0.844851904,0.903047091,0.001049185,0.000900125,0.000286245,0.000226054,0.000128378,9.06318E-05,9.23823E-05,6.66086E-05,0.000184876,0.000121265
39153,Summit,Ohio,39,184,"Cleveland-Akron-Canton, OH",0.764021164,0.682608696,0.810690423,0.820624546,0.852572146,0.883790227,0.877272727,0.897510133,0.904796512,0.921975662,0.683597884,0.656521739,0.76169265,0.784313726,0.810539523,0.842669845,0.838068182,0.87029531,0.873546512,0.886900501,0.00022888,0.00024511,0.000134756,0.000122851,9.63395E-05,7.90092E-05,7.71079E-05,6.53627E-05,8.02783E-05,7.18024E-05,0.766162311,0.654727794,0.823880597,0.792944785,0.840909091,0.843558282,0.861538462,0.840336135,0.844444444,0.946428571,0.68088033,0.628939828,0.762686567,0.765337423,0.801948052,0.809815951,0.815384615,0.81512605,0.844444444,0.910714286,0.000298875,0.000334347,0.000270143,0.000275454,0.000515673,0.000472436,0.001157943,0.001266349,0.002919067,0.001452032,0.756880734,0.77027027,0.797636632,0.845517241,0.855365474,0.893491124,0.878527607,0.901741294,0.906836965,0.920954512,0.692660551,0.743243243,0.76070901,0.80137931,0.812597201,0.850591716,0.839877301,0.874378109,0.874530428,0.88590604,0.000976523,0.000859607,0.000268879,0.000219546,0.000118416,9.39981E-05,8.25052E-05,6.83091E-05,8.24395E-05,7.5374E-05
39155,Trumbull,Ohio,39,566,"Youngstown-Warren, OH-PA",0.791666667,0.761517615,0.808724832,0.836996337,0.845508982,0.878362573,0.875,0.923857868,0.878552972,0.92,0.759803922,0.72899729,0.756711409,0.805860806,0.808383234,0.845614035,0.837616822,0.888324873,0.852713178,0.895,0.000447309,0.000535394,0.000308891,0.000286537,0.000185509,0.000152691,0.000158896,0.000125893,0.000324531,0.000234938,0.812030075,0.760956175,0.824390244,0.84180791,0.843537415,0.781021898,0.795918367,0.857142857,,0.909090909,0.778195489,0.729083665,0.780487805,0.81920904,0.795918367,0.744525547,0.795918367,0.833333333,,0.909090909,0.0006489,0.000786935,0.000835739,0.000836755,0.001104982,0.001388374,0.003314945,0.003306878,,0.007513148,0.753521127,0.762711864,0.800511509,0.834688347,0.845930233,0.896935933,0.879801735,0.927613941,0.878306878,0.920308483,0.725352113,0.728813559,0.744245524,0.799457995,0.811046512,0.864902507,0.840148699,0.891420912,0.851851852,0.894601542,0.001402933,0.001674952,0.000486814,0.000434485,0.000222747,0.000162738,0.000166417,0.000129745,0.000333863,0.00024239
39157,Tuscarawas,Ohio,39,184,"Cleveland-Akron-Canton, OH",0.722943723,0.810526316,0.781737194,0.888607595,0.860045147,0.91011236,0.911184211,0.945121951,0.838235294,0.957446809,0.649350649,0.757894737,0.70155902,0.848101266,0.792325056,0.880898876,0.878289474,0.926829268,0.772058824,0.921985816,0.00098569,0.000965738,0.000466312,0.000326141,0.000371436,0.000235766,0.000351635,0.000206758,0.001294,0.000510127,0.735042735,0.784810127,0.821428571,0.892473118,0.847826087,0.934782609,0.833333333,1,,,0.709401709,0.772151899,0.803571429,0.849462366,0.826086957,0.913043478,0.75,0.909090909,,,0.001761974,0.002227004,0.001409325,0.001375011,0.003123202,0.00172598,0.015625,0.007513148,,,0.710526316,0.828828829,0.768545994,0.887417219,0.861460957,0.90726817,0.914383562,0.943217666,0.84962406,0.96350365,0.587719298,0.747747748,0.667655786,0.847682119,0.788413098,0.877192983,0.883561644,0.927444795,0.781954887,0.927007299,0.002125485,0.001699289,0.000658432,0.00042754,0.000420196,0.000269989,0.00035233,0.000212274,0.001281966,0.000493903
39159,Union,Ohio,39,198,"Columbus-Marion-Zanesville, OH",0.851851852,0.727272727,0.763636364,0.916666667,0.887850467,0.9,0.863013699,0.89516129,0.942857143,0.932432432,0.777777778,0.636363636,0.745454546,0.816666667,0.859813084,0.88,0.828767123,0.85483871,0.857142857,0.932432432,0.006401463,0.010518407,0.003450038,0.00249537,0.001126491,0.001056,0.000972001,0.001000722,0.001749271,0.000851381,0.8,0.692307692,0.6875,0.904761905,0.833333333,1,,,,,0.666666667,0.615384615,0.6875,0.80952381,0.833333333,1,,,,,0.014814815,0.018206645,0.013427734,0.007342619,0.011574074,0,,,,,0.916666667,,0.794871795,0.923076923,0.894736842,0.887640449,0.868613139,0.897435897,0.942028986,0.931506849,0.916666667,,0.769230769,0.820512821,0.863157895,0.865168539,0.832116788,0.854700855,0.869565217,0.931506849,0.006365741,,0.004551661,0.003776193,0.00124333,0.001310696,0.001019697,0.00106143,0.001643791,0.000873998
39161,Van Wert,Ohio,39,338,"Lima-Van Wert-Celina, OH",0.705882353,0.923076923,0.852941177,0.852173913,0.9,0.944827586,0.821428571,0.936170213,0.903225807,0.921052632,0.705882353,0.884615385,0.794117647,0.791304348,0.853333333,0.896551724,0.803571429,0.925531915,0.903225807,0.921052632,0.012212497,0.003925808,0.00160289,0.001436016,0.00083437,0.000639633,0.001409325,0.000733219,0.002819644,0.001913544,0.727272727,0.916666667,0.866666667,0.875,0.9,0.916666667,,,,,0.727272727,0.916666667,0.8,0.8125,0.9,0.833333333,,,,,0.018031554,0.006365741,0.005333333,0.004760742,0.009,0.011574074,,,,,,0.928571429,0.847222222,0.843373494,0.9,0.947368421,0.813084112,0.934065934,0.903225807,0.921052632,,0.857142857,0.791666667,0.78313253,0.85,0.902255639,0.794392523,0.923076923,0.903225807,0.921052632,,0.008746356,0.002290702,0.002046217,0.000910714,0.000663086,0.001526477,0.000780285,0.002819644,0.001913544
39163,Vinton,Ohio,39,,,0.862068966,0.692307692,0.782608696,0.783783784,0.794117647,0.875,0.869565217,0.869565217,,,0.75862069,0.692307692,0.695652174,0.783783784,0.764705882,0.85,0.826086957,0.869565217,,,0.006314322,0.008192991,0.004602614,0.004580183,0.005292082,0.0031875,0.006246404,0.004931372,,,0.909090909,0.7,,,,,,,,,0.727272727,0.7,,,,,,,,,0.018031554,0.021,,,,,,,,,0.833333333,0.6875,0.810810811,0.827586207,0.78125,0.888888889,0.857142857,0.857142857,,,0.777777778,0.6875,0.702702703,0.827586207,0.75,0.861111111,0.80952381,0.857142857,,,0.009602195,0.013427734,0.00564626,0.004920251,0.005859375,0.003322188,0.007342619,0.005830904,,
39165,Warren,Ohio,39,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",0.776699029,0.79787234,0.821052632,0.847619048,0.802898551,0.914705882,0.864332604,0.915766739,0.900744417,0.92224622,0.708737864,0.765957447,0.794736842,0.838095238,0.765217391,0.873529412,0.818380744,0.896328294,0.853598015,0.885529158,0.00200416,0.001907092,0.00085858,0.000646151,0.000520753,0.000324929,0.000325238,0.0002007,0.000310095,0.000218936,0.742424242,0.696428571,0.851351351,0.866666667,0.847826087,0.9,0.916666667,0.736842105,,1,0.681818182,0.660714286,0.837837838,0.866666667,0.847826087,0.86,0.833333333,0.736842105,,1,0.003287002,0.004003052,0.001836022,0.001540741,0.002804718,0.002408,0.005787037,0.01020557,,0,0.837837838,0.947368421,0.801724138,0.837037037,0.795986622,0.917241379,0.861431871,0.923423423,0.898734177,0.920353982,0.756756757,0.921052632,0.767241379,0.822222222,0.752508361,0.875862069,0.817551963,0.903153153,0.850632911,0.882743363,0.004975026,0.001913544,0.0015395,0.001082762,0.000622875,0.000374923,0.000344482,0.000196999,0.000321662,0.000228999
39167,Washington,Ohio,39,425,"Parkersburg-Marietta-Vienna, WV-OH",0.795620438,0.753623188,0.825892857,0.89958159,0.798387097,0.91796875,0.886877828,0.918269231,0.92,0.91025641,0.737226277,0.710144928,0.758928571,0.849372385,0.754032258,0.8828125,0.850678733,0.899038462,0.84,0.91025641,0.001414042,0.001491588,0.000816768,0.000535309,0.000747853,0.000404119,0.000574771,0.000436386,0.001344,0.001047304,0.782051282,0.774647887,0.783333333,0.898550725,0.818181818,0.888888889,0.928571429,1,,,0.743589744,0.76056338,0.716666667,0.855072464,0.75,0.888888889,0.714285714,1,,,0.002444411,0.002564884,0.003384259,0.001795993,0.004261364,0.003657979,0.014577259,0,,,0.813559322,0.731343284,0.841463415,0.9,0.794117647,0.92139738,0.884057971,0.912371134,0.92631579,0.909090909,0.728813559,0.656716418,0.774390244,0.847058824,0.754901961,0.88209607,0.859903382,0.891752577,0.842105263,0.909090909,0.003349904,0.003364776,0.001065305,0.00076206,0.000906985,0.00045416,0.000581979,0.000497577,0.001399621,0.001073307
39169,Wayne,Ohio,39,,,0.670807453,0.818791946,0.804469274,0.864265928,0.818556701,0.908510638,0.863109049,0.911904762,0.884120172,0.946058091,0.602484472,0.77852349,0.712290503,0.806094183,0.742268041,0.865957447,0.805104408,0.878571429,0.802575107,0.89626556,0.001487559,0.001157213,0.000572438,0.000432982,0.000394446,0.000246968,0.000364063,0.000254009,0.000680036,0.000385783,0.711111111,0.788888889,0.857142857,0.883495146,0.884615385,0.888888889,0.866666667,1,,,0.677777778,0.788888889,0.795918367,0.854368932,0.826923077,0.851851852,0.866666667,1,,,0.002426612,0.00185048,0.001657473,0.001207987,0.002752333,0.002337042,0.007703704,0,,,0.61971831,0.86440678,0.784615385,0.856589147,0.810623557,0.911057692,0.862980769,0.908866995,0.88209607,0.945378151,0.507042254,0.762711864,0.680769231,0.786821705,0.732101617,0.867788462,0.802884615,0.874384237,0.799126638,0.894957983,0.003520428,0.0030675,0.000835856,0.000650129,0.000452953,0.000275797,0.000380435,0.000270533,0.000700975,0.000394992
39171,Williams,Ohio,39,,,0.804347826,0.897435897,0.835820896,0.886666667,0.842105263,0.947643979,0.914110429,0.930555556,0.946428571,0.92,0.760869565,0.871794872,0.820895522,0.866666667,0.789473684,0.931937173,0.858895706,0.888888889,0.892857143,0.84,0.003955371,0.002865861,0.001097209,0.00077037,0.000874763,0.000332096,0.000743521,0.000685871,0.001708273,0.002688,0.78125,0.958333333,0.8,0.822580645,0.8,0.909090909,,,,,0.71875,0.958333333,0.8,0.822580645,0.75,0.909090909,,,,,0.006317139,0.001663773,0.004,0.002353899,0.009375,0.002504383,,,,,0.857142857,0.8,0.85106383,0.931818182,0.847058824,0.955696203,0.915584416,0.927536232,0.944444444,0.914893617,0.857142857,0.733333333,0.829787234,0.897727273,0.794117647,0.936708861,0.857142857,0.884057971,0.888888889,0.829787234,0.008746356,0.013037037,0.001502557,0.00104333,0.000961734,0.000375224,0.000795123,0.00074275,0.00182899,0.003005114
39173,Wood,Ohio,39,534,"Toledo-Port Clinton, OH",0.755813954,0.743589744,0.816143498,0.873873874,0.853868195,0.931034483,0.882729211,0.941176471,0.917771883,0.92987013,0.744186047,0.730769231,0.780269058,0.81981982,0.8252149,0.896551724,0.848614073,0.913865546,0.862068966,0.909090909,0.002213642,0.002522379,0.000768831,0.000665384,0.000413282,0.000246013,0.000273919,0.000165368,0.000315401,0.000214661,0.765625,0.6875,0.771084337,0.846938776,0.74,0.957142857,1,0.964285714,0.909090909,0.923076923,0.75,0.6875,0.746987952,0.806122449,0.72,0.914285714,0.956521739,0.928571429,0.909090909,0.923076923,0.002929688,0.004475912,0.002277072,0.001594786,0.004032,0.001119534,0.00180817,0.002368805,0.007513148,0.005461994,0.727272727,0.833333333,0.842857143,0.89516129,0.872909699,0.925081433,0.876681614,0.939732143,0.918032787,0.930107527,0.727272727,0.8,0.8,0.830645161,0.842809365,0.892508143,0.843049327,0.912946429,0.860655738,0.908602151,0.009015777,0.005333333,0.001142857,0.001134466,0.000443083,0.0003125,0.000296675,0.0001774,0.000327671,0.000223237
39175,Wyandot,Ohio,39,,,0.923076923,0.92,0.902912621,0.901098901,0.90647482,0.908396947,0.936936937,0.954545455,0.75,0.964285714,0.884615385,0.92,0.854368932,0.879120879,0.834532374,0.877862595,0.891891892,0.931818182,0.722222222,0.964285714,0.003925808,0.002944,0.001207987,0.001167773,0.000993439,0.000818472,0.000868655,0.000721967,0.005572702,0.001229956,0.875,0.875,0.882352941,0.863636364,,0.833333333,,,,,0.875,0.875,0.823529412,0.863636364,,0.833333333,,,,,0.006835938,0.006835938,0.004274374,0.005353118,,0.007716049,,,,,1,,0.913043478,0.913043478,0.910447761,0.920353982,0.935779817,0.964285714,0.742857143,0.962962963,0.9,,0.869565217,0.884057971,0.843283582,0.884955752,0.899082569,0.940476191,0.714285714,0.962962963,0.009,,0.001643791,0.0014855,0.000986242,0.000900965,0.000832414,0.000666437,0.005830904,0.001320937
40001,Adair,Oklahoma,40,,,0.801652893,0.715789474,0.78021978,0.765306122,0.849315069,0.897435897,0.945945946,0.918918919,,,0.73553719,0.673684211,0.703296703,0.744897959,0.780821918,0.871794872,0.864864865,0.891891892,,,0.001607622,0.00231404,0.002293082,0.001939031,0.002344371,0.001432931,0.003158747,0.002605966,,,0.819444444,0.645833333,0.794117647,0.774193548,,,,,,,0.791666667,0.604166667,0.735294118,0.774193548,,,,,,,0.002290702,0.004982277,0.005724608,0.005639287,,,,,,,0.775510204,0.787234043,0.771929825,0.76119403,0.84057971,0.902777778,0.944444444,0.916666667,,,0.653061225,0.744680851,0.684210526,0.731343284,0.768115942,0.875,0.861111111,0.888888889,,,0.004623924,0.004045346,0.00379064,0.002932542,0.00258136,0.001519097,0.003322188,0.002743484,,
40003,Alfalfa,Oklahoma,40,,,0.916666667,0.9,0.857142857,0.9,0.875,0.863636364,,0.933333333,,,0.833333333,0.9,0.714285714,0.8,0.8125,0.818181818,,0.866666667,,,0.011574074,0.009,0.014577259,0.008,0.009521484,0.006761833,,0.007703704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.846153846,0.882352941,0.875,0.85,,0.928571429,,,,,0.769230769,0.764705882,0.8125,0.8,,0.857142857,,,,,0.013654985,0.010584164,0.009521484,0.008,,0.008746356,,
40005,Atoka,Oklahoma,40,,,0.761904762,0.847826087,0.725,0.860465116,0.823529412,0.96875,0.9375,0.818181818,,,0.690476191,0.695652174,0.55,0.767441861,0.617647059,0.96875,0.875,0.818181818,,,0.005088544,0.004602614,0.0061875,0.004150578,0.006945858,0.000946045,0.006835938,0.013523666,,,0.785714286,0.826086957,0.636363636,,,,,,,,0.642857143,0.695652174,0.454545455,,,,,,,,0.016399417,0.009205228,0.022539444,,,,,,,,0.75,0.869565217,0.75862069,0.864864865,0.838709677,0.966666667,0.9375,0.818181818,,,0.714285714,0.695652174,0.586206897,0.783783784,0.612903226,0.966666667,0.875,0.818181818,,,0.00728863,0.009205228,0.008364427,0.004580183,0.007653318,0.001074074,0.006835938,0.013523666,,
40007,Beaver,Oklahoma,40,,,0.818181818,,0.636363636,1,0.727272727,1,0.928571429,1,,,0.636363636,,0.636363636,1,0.590909091,0.956521739,0.642857143,1,,,0.021036815,,0.021036815,0,0.010987979,0.00180817,0.016399417,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.75,1,0.923076923,1,,,,,,1,0.6,0.956521739,0.692307692,1,,,,,,0,0.012,0.00180817,0.016385982,0,,
40009,Beckham,Oklahoma,40,,,0.705882353,0.818181818,0.787878788,0.850746269,0.842105263,0.855072464,0.853658537,0.939393939,0.789473684,0.869565217,0.632352941,0.772727273,0.651515151,0.776119403,0.789473684,0.782608696,0.731707317,0.848484849,0.684210526,0.782608696,0.003418863,0.00399136,0.003440048,0.002593404,0.002186908,0.002465686,0.004788091,0.003895706,0.01137192,0.007397058,0.764705882,0.789473684,0.722222222,0.625,0.818181818,0.8,,,,,0.705882353,0.684210526,0.611111111,0.625,0.727272727,0.7,,,,,0.006106249,0.01137192,0.013203017,0.014648438,0.018031554,0.021,,,,,0.647058824,0.84,0.8125,0.921568628,0.846153846,0.86440678,0.853658537,0.939393939,0.789473684,0.869565217,0.558823529,0.84,0.666666667,0.823529412,0.8,0.79661017,0.731707317,0.848484849,0.684210526,0.782608696,0.007251171,0.005376,0.00462963,0.002849583,0.002461538,0.002746142,0.004788091,0.003895706,0.01137192,0.007397058
40011,Blaine,Oklahoma,40,,,0.705882353,0.685714286,0.882352941,0.815789474,0.880952381,0.820512821,0.875,0.882352941,,,0.647058824,0.657142857,0.823529412,0.736842105,0.785714286,0.717948718,0.833333333,0.823529412,,,0.006716874,0.006437318,0.004274374,0.005102785,0.004008746,0.005192265,0.005787037,0.008548749,,,0.8,0.470588235,0.833333333,0.615384615,,,,,,,0.666666667,0.470588235,0.75,0.615384615,,,,,,,0.014814815,0.014654997,0.015625,0.018206645,,,,,,,0.631578947,0.888888889,0.909090909,0.92,0.875,0.823529412,0.875,0.882352941,,,0.631578947,0.833333333,0.863636364,0.8,0.775,0.705882353,0.833333333,0.823529412,,,0.012246683,0.007716049,0.005353118,0.0064,0.004359375,0.006106249,0.005787037,0.008548749,,
40013,Bryan,Oklahoma,40,206,"Dallas-Fort Worth, TX-OK",0.735849057,0.775700935,0.831932773,0.863636364,0.81443299,0.829545455,0.877192983,0.901639344,0.909090909,0.956521739,0.679245283,0.700934579,0.781512605,0.818181818,0.742268041,0.772727273,0.824561404,0.836065574,0.818181818,0.913043478,0.002055388,0.001959115,0.00143488,0.001352367,0.001972229,0.00199568,0.002537893,0.002246884,0.004507889,0.00345196,0.738461539,0.763636364,0.72972973,0.820512821,,,,,,,0.676923077,0.690909091,0.702702703,0.769230769,,,,,,,0.003364588,0.003882795,0.00564626,0.004551661,,,,,,,0.731707317,0.788461539,0.878048781,0.887323944,0.820224719,0.839506173,0.875,0.909090909,0.903225807,0.952380952,0.682926829,0.711538462,0.817073171,0.845070423,0.741573034,0.777777778,0.821428571,0.836363636,0.870967742,0.904761905,0.005281409,0.003947144,0.001822739,0.001844034,0.002153286,0.002133821,0.002619351,0.002488355,0.003625256,0.004103228
40015,Caddo,Oklahoma,40,,,0.741935484,0.762295082,0.789473684,0.798245614,0.878048781,0.952380952,0.921568628,0.915492958,0.904761905,1,0.709677419,0.729508197,0.754385965,0.754385965,0.853658537,0.895238095,0.862745098,0.887323944,0.857142857,0.954545455,0.001661576,0.001617426,0.001625332,0.001625332,0.001523483,0.000893208,0.002321882,0.001408171,0.005830904,0.001972201,0.769230769,0.666666667,0.756756757,0.8,,,,,,,0.707692308,0.666666667,0.702702703,0.775,,,,,,,0.003182522,0.003527337,0.00564626,0.004359375,,,,,,,0.711864407,0.86440678,0.805194805,0.797297297,0.918918919,0.959183674,0.92,0.910447761,0.904761905,1,0.711864407,0.79661017,0.779220779,0.743243243,0.891891892,0.897959184,0.86,0.880597015,0.857142857,0.954545455,0.0034765,0.002746142,0.002234231,0.002578821,0.001302983,0.000934985,0.002408,0.001569342,0.005830904,0.001972201
